scenario,seed,method,mc_revenue,cf_revenue,analytical_R
27,3,perimeter_only,68231.0702,68218.2470,81095.9937
27,3,popularity_rank,68252.4287,68239.7697,81321.0883
27,3,greedy_swap,68415.8803,68402.3101,81763.0795
27,3,oracle,68329.6360,68315.5967,82879.8195
27,3,random_search,68710.5700,68697.1940,81138.2414
27,3,simulated_annealing,68874.6655,68861.0430,81593.9164
27,3,simulated_annealing_popstart,68943.0588,68929.6488,81950.3285
27,3,GA,68881.5309,68867.5038,81614.1248
27,4,random_valid,68191.6569,68211.1944,81010.9916
27,4,perimeter_only,68198.6062,68218.2470,81095.9937
27,4,popularity_rank,68219.7853,68239.7697,81321.0883
27,4,greedy_swap,68382.7751,68402.3101,81763.0795
27,4,oracle,68296.5160,68315.5967,82879.8195
27,4,random_search,68692.7440,68714.0562,80767.9596
27,4,simulated_annealing,68715.3151,68736.8726,81508.8037
27,4,simulated_annealing_popstart,68852.2377,68875.5389,81587.2096
27,4,GA,68845.8053,68869.4232,81435.2410
27,5,random_valid,68193.2996,68211.1944,81010.9916
27,5,perimeter_only,68200.5749,68218.2470,81095.9937
27,5,popularity_rank,68221.5059,68239.7697,81321.0883
27,5,greedy_swap,68385.3078,68402.3101,81763.0795
27,5,oracle,68297.9594,68315.5967,82879.8195
27,5,random_search,68721.0141,68737.8758,81667.9852
27,5,simulated_annealing,68588.2003,68605.1261,81355.6935
27,5,simulated_annealing_popstart,68785.6549,68802.3891,81413.0184
27,5,GA,68674.2392,68691.2375,81491.4104
27,6,random_valid,68221.4480,68211.1944,81010.9916
27,6,perimeter_only,68228.2160,68218.2470,81095.9937
27,6,popularity_rank,68249.2510,68239.7697,81321.0883
27,6,greedy_swap,68412.9130,68402.3101,81763.0795
27,6,oracle,68325.2835,68315.5967,82879.8195
27,6,random_search,68770.4042,68758.7931,81488.7418
27,6,simulated_annealing,68726.4293,68714.7133,81757.1358
27,6,simulated_annealing_popstart,68917.9480,68906.0031,81568.6495
27,6,GA,68888.9078,68876.4385,81575.9028
27,7,random_valid,68202.1440,68211.1944,81010.9916
27,7,perimeter_only,68209.5192,68218.2470,81095.9937
27,7,popularity_rank,68230.8225,68239.7697,81321.0883
27,7,greedy_swap,68393.5462,68402.3101,81763.0795
27,7,oracle,68307.2701,68315.5967,82879.8195
27,7,random_search,68673.9011,68683.9024,81980.6669
27,7,simulated_annealing,68670.9871,68680.9072,81566.7370
27,7,simulated_annealing_popstart,68961.7627,68968.7507,81957.7636
27,7,GA,68960.5768,68967.6466,81602.8622
27,8,random_valid,68188.1991,68211.1944,81010.9916
27,8,perimeter_only,68195.5297,68218.2470,81095.9937
27,8,popularity_rank,68216.3235,68239.7697,81321.0883
27,8,greedy_swap,68378.3657,68402.3101,81763.0795
27,8,oracle,68291.8040,68315.5967,82879.8195
27,8,random_search,68700.2055,68724.6110,80771.1452
27,8,simulated_annealing,68858.8035,68881.7488,81661.2798
27,8,simulated_annealing_popstart,68854.9551,68878.0352,81588.7692
27,8,GA,68854.4249,68877.3125,81604.7055
27,9,random_valid,68205.9265,68211.1944,81010.9916
27,9,perimeter_only,68212.9126,68218.2470,81095.9937
27,9,popularity_rank,68235.2783,68239.7697,81321.0883
27,9,greedy_swap,68396.6566,68402.3101,81763.0795
27,9,oracle,68310.4399,68315.5967,82879.8195
27,9,random_search,68707.4205,68713.7700,81039.1353
27,9,simulated_annealing,68888.6522,68894.0832,81629.8082
27,9,simulated_annealing_popstart,68835.1095,68841.1884,81583.5705
27,9,GA,68772.8344,68778.2516,81693.3068
28,0,random_valid,65218.4261,65200.3343,66168.6900
28,0,perimeter_only,65640.5898,65619.6054,66960.0653
28,0,popularity_rank,65389.8879,65369.5628,65544.6445
28,0,greedy_swap,65540.3794,65519.7882,66561.7211
28,0,oracle,65992.2409,65972.6812,67586.9165
28,0,random_search,65989.1785,65969.8618,66561.7569
28,0,simulated_annealing,66227.8275,66206.4922,66213.4650
28,0,simulated_annealing_popstart,66267.2836,66246.4886,66241.3479
28,0,GA,66300.9731,66279.4968,66734.9071
28,1,random_valid,65208.6479,65200.3343,66168.6900
28,1,perimeter_only,65625.8015,65619.6054,66960.0653
28,1,popularity_rank,65379.0620,65369.5628,65544.6445
28,1,greedy_swap,65527.7985,65519.7882,66561.7211
28,1,oracle,65983.6411,65972.6812,67586.9165
28,1,random_search,65922.7664,65912.6141,66476.4619
28,1,simulated_annealing,66308.1466,66297.6693,66119.1665
28,1,simulated_annealing_popstart,66196.9969,66185.4190,65962.8622
28,1,GA,66316.0432,66305.4566,65952.2803
28,2,random_valid,65189.7264,65200.3343,66168.6900
28,2,perimeter_only,65608.4516,65619.6054,66960.0653
28,2,popularity_rank,65358.2549,65369.5628,65544.6445
28,2,greedy_swap,65508.3963,65519.7882,66561.7211
28,2,oracle,65959.9918,65972.6812,67586.9165
28,2,random_search,65959.8285,65972.4439,65524.3889
28,2,simulated_annealing,66282.9857,66296.3827,66256.8909
28,2,simulated_annealing_popstart,66182.3818,66195.0968,66198.9926
28,2,GA,66204.9723,66217.0949,66071.0209
28,3,random_valid,65225.2687,65200.3343,66168.6900
28,3,perimeter_only,65643.7588,65619.6054,66960.0653
28,3,popularity_rank,65394.6193,65369.5628,65544.6445
28,3,greedy_swap,65545.1200,65519.7882,66561.7211
28,3,oracle,65995.8037,65972.6812,67586.9165
28,3,random_search,66043.0303,66020.4034,66676.8938
28,3,simulated_annealing,66363.7824,66341.0229,66840.3137
28,3,simulated_annealing_popstart,66348.7769,66326.1250,67059.7138
28,3,GA,66324.7308,66302.2133,66087.5948
28,4,random_valid,65099.2944,65200.3343,66168.6900
28,4,perimeter_only,65516.8068,65619.6054,66960.0653
28,4,popularity_rank,65269.2977,65369.5628,65544.6445
28,4,greedy_swap,65417.5822,65519.7882,66561.7211
28,4,oracle,65870.7883,65972.6812,67586.9165
28,4,random_search,65787.0364,65889.4203,66815.0757
28,4,simulated_annealing,66222.1479,66324.2425,66350.6628
28,4,simulated_annealing_popstart,66162.4584,66264.2585,66319.4394
28,4,GA,66201.8822,66304.0502,66225.5211
28,5,random_valid,65239.6609,65200.3343,66168.6900
28,5,perimeter_only,65658.6634,65619.6054,66960.0653
28,5,popularity_rank,65409.8789,65369.5628,65544.6445
28,5,greedy_swap,65558.4275,65519.7882,66561.7211
28,5,oracle,66011.7754,65972.6812,67586.9165
28,5,random_search,65907.6572,65868.7458,66481.1942
28,5,simulated_annealing,66304.2720,66264.6923,66193.7467
28,5,simulated_annealing_popstart,66281.3860,66241.8126,66204.2025
28,5,GA,66349.6335,66310.4566,66766.8735
28,6,random_valid,65146.6401,65200.3343,66168.6900
28,6,perimeter_only,65563.0399,65619.6054,66960.0653
28,6,popularity_rank,65314.1964,65369.5628,65544.6445
28,6,greedy_swap,65464.9388,65519.7882,66561.7211
28,6,oracle,65918.9950,65972.6812,67586.9165
28,6,random_search,65968.9596,66022.6678,66663.7085
28,6,simulated_annealing,66206.8417,66259.6234,66269.3556
28,6,simulated_annealing_popstart,66304.0133,66357.8801,66194.9492
28,6,GA,66252.8373,66307.4214,65947.5432
28,7,random_valid,65173.2472,65200.3343,66168.6900
28,7,perimeter_only,65593.2091,65619.6054,66960.0653
28,7,popularity_rank,65341.9673,65369.5628,65544.6445
28,7,greedy_swap,65492.9033,65519.7882,66561.7211
28,7,oracle,65951.3936,65972.6812,67586.9165
28,7,random_search,65866.1953,65889.1096,66624.6866
28,7,simulated_annealing,66300.6950,66324.7819,66389.8656
28,7,simulated_annealing_popstart,66154.0485,66177.5973,66330.1420
28,7,GA,66389.9505,66414.9104,67005.4315
28,8,random_valid,65179.3173,65200.3343,66168.6900
28,8,perimeter_only,65598.1580,65619.6054,66960.0653
28,8,popularity_rank,65348.2631,65369.5628,65544.6445
28,8,greedy_swap,65499.3775,65519.7882,66561.7211
28,8,oracle,65950.0026,65972.6812,67586.9165
28,8,random_search,65903.2122,65924.1663,66800.8023
28,8,simulated_annealing,66184.3916,66205.2938,66936.6773
28,8,simulated_annealing_popstart,66186.8537,66207.4949,66228.2001
28,8,GA,66307.7917,66329.7630,66156.9060
28,9,random_valid,65195.5162,65200.3343,66168.6900
28,9,perimeter_only,65614.6610,65619.6054,66960.0653
28,9,popularity_rank,65363.1608,65369.5628,65544.6445
28,9,greedy_swap,65514.5946,65519.7882,66561.7211
28,9,oracle,65969.6997,65972.6812,67586.9165
28,9,random_search,65925.4266,65928.7940,65516.0288
28,9,simulated_annealing,66309.4431,66312.2324,66372.3263
28,9,simulated_annealing_popstart,66362.3204,66366.0573,66291.5733
28,9,GA,66263.2641,66265.4136,66142.9455
29,0,random_valid,38824.7222,38882.2647,42022.6283
29,0,perimeter_only,38808.6875,38866.5027,41509.2263
29,0,popularity_rank,38768.1085,38825.9111,41626.5869
29,0,greedy_swap,38904.8889,38962.9301,41945.7077
29,0,oracle,39059.8275,39116.8469,42584.8445
29,0,random_search,39084.0526,39141.8917,42226.5349
29,0,simulated_annealing,39021.3748,39078.9252,41542.8556
29,0,simulated_annealing_popstart,39159.8818,39217.5192,42153.0324
29,0,GA,39167.9696,39225.8798,42085.4682
29,1,random_valid,38894.1475,38882.2647,42022.6283
29,1,perimeter_only,38878.8183,38866.5027,41509.2263
29,1,popularity_rank,38838.2246,38825.9111,41626.5869
29,1,greedy_swap,38976.1979,38962.9301,41945.7077
29,1,oracle,39129.8005,39116.8469,42584.8445
29,1,random_search,39178.7005,39165.9025,41858.0697
29,1,simulated_annealing,39124.9640,39112.2184,41281.5392
29,1,simulated_annealing_popstart,39164.6970,39151.8852,41924.5504
29,1,GA,39223.6240,39211.0691,42036.7488
29,2,random_valid,38870.9552,38882.2647,42022.6283
29,2,perimeter_only,38855.6534,38866.5027,41509.2263
29,2,popularity_rank,38814.6291,38825.9111,41626.5869
29,2,greedy_swap,38951.5025,38962.9301,41945.7077
29,2,oracle,39107.1921,39116.8469,42584.8445
29,2,random_search,39076.1437,39086.2121,42066.9708
29,2,simulated_annealing,39168.2028,39178.2679,42190.2215
29,2,simulated_annealing_popstart,39221.5052,39231.9097,42079.0682
29,2,GA,39079.6773,39089.9141,41297.8844
29,3,random_valid,38900.9419,38882.2647,42022.6283
29,3,perimeter_only,38884.4717,38866.5027,41509.2263
29,3,popularity_rank,38844.5391,38825.9111,41626.5869
29,3,greedy_swap,38982.4086,38962.9301,41945.7077
29,3,oracle,39135.7093,39116.8469,42584.8445
29,3,random_search,39102.7464,39083.4152,42191.0014
29,3,simulated_annealing,39194.7931,39175.3450,42306.5179
29,3,simulated_annealing_popstart,39239.5686,39219.9693,42045.9850
29,3,GA,39120.0124,39100.7879,41337.0907
29,4,random_valid,38903.1158,38882.2647,42022.6283
29,4,perimeter_only,38888.6607,38866.5027,41509.2263
29,4,popularity_rank,38847.7086,38825.9111,41626.5869
29,4,greedy_swap,38983.2242,38962.9301,41945.7077
29,4,oracle,39137.4799,39116.8469,42584.8445
29,4,random_search,39151.9137,39130.8224,42150.9909
29,4,simulated_annealing,39075.1758,39054.1685,41082.2462
29,4,simulated_annealing_popstart,39205.5647,39184.3886,42120.2815
29,4,GA,39216.5753,39195.3823,42087.0023
29,5,random_valid,38915.4100,38882.2647,42022.6283
29,5,perimeter_only,38899.4015,38866.5027,41509.2263
29,5,popularity_rank,38858.5182,38825.9111,41626.5869
29,5,greedy_swap,38996.5066,38962.9301,41945.7077
29,5,oracle,39151.4574,39116.8469,42584.8445
29,5,random_search,39149.4325,39114.9161,42168.7150
29,5,simulated_annealing,39227.1753,39192.1748,42222.9518
29,5,simulated_annealing_popstart,39231.5427,39196.5118,42193.9345
29,5,GA,39297.2716,39262.3492,42141.6066
29,6,random_valid,38874.0657,38882.2647,42022.6283
29,6,perimeter_only,38858.9865,38866.5027,41509.2263
29,6,popularity_rank,38818.7261,38825.9111,41626.5869
29,6,greedy_swap,38956.1742,38962.9301,41945.7077
29,6,oracle,39107.6692,39116.8469,42584.8445
29,6,random_search,39098.3385,39107.1322,41946.0501
29,6,simulated_annealing,39213.1600,39222.0039,42062.9553
29,6,simulated_annealing_popstart,39224.7770,39234.1198,42022.7419
29,6,GA,39073.6872,39081.5950,41180.8293
29,7,random_valid,38864.0795,38882.2647,42022.6283
29,7,perimeter_only,38848.3182,38866.5027,41509.2263
29,7,popularity_rank,38807.6406,38825.9111,41626.5869
29,7,greedy_swap,38945.0552,38962.9301,41945.7077
29,7,oracle,39099.1455,39116.8469,42584.8445
29,7,random_search,39114.1692,39131.8072,42123.4390
29,7,simulated_annealing,39050.6294,39068.9798,41458.3405
29,7,simulated_annealing_popstart,39210.5632,39228.4528,42069.0845
29,7,GA,39206.0921,39223.7797,42093.8190
29,8,random_valid,38848.1616,38882.2647,42022.6283
29,8,perimeter_only,38832.6189,38866.5027,41509.2263
29,8,popularity_rank,38791.9851,38825.9111,41626.5869
29,8,greedy_swap,38928.6063,38962.9301,41945.7077
29,8,oracle,39083.3651,39116.8469,42584.8445
29,8,random_search,39104.5533,39137.8896,42193.0478
29,8,simulated_annealing,39233.2090,39267.3202,42100.1435
29,8,simulated_annealing_popstart,39196.9628,39231.2426,42136.1188
29,8,GA,39229.0361,39263.0939,42179.3995
29,9,random_valid,38889.7820,38882.2647,42022.6283
29,9,perimeter_only,38874.1840,38866.5027,41509.2263
29,9,popularity_rank,38833.7525,38825.9111,41626.5869
29,9,greedy_swap,38971.5237,38962.9301,41945.7077
29,9,oracle,39125.0709,39116.8469,42584.8445
29,9,random_search,39105.9941,39098.0730,42129.0793
29,9,simulated_annealing,39074.2881,39066.1874,40853.5745
29,9,simulated_annealing_popstart,39223.3939,39215.0239,42114.6847
29,9,GA,39114.3741,39105.9864,41410.4419
