scenario,seed,draw,comparator,w_traffic,w_cross_merch,w_impulse,w_flow,w_revenue_placement,lift30,lift30_default
0,0,42,oracle,0.41341896202603723,0.14180163322289943,0.0041668770419917315,0.05578449053910434,0.18482803716996732,1017.2683322250523,860.9329597388423
0,0,42,random_search,0.41341896202603723,0.14180163322289943,0.0041668770419917315,0.05578449053910434,0.18482803716996732,707.7138227974574,567.8438448710949
0,0,42,simulated_annealing,0.41341896202603723,0.14180163322289943,0.0041668770419917315,0.05578449053910434,0.18482803716996732,-80.49095661091269,-72.47424987416889
0,0,43,popularity_rank,0.1250268713783212,0.4147106843629142,0.005131280618712701,0.20236960037598295,0.05276156326406899,557.7991289445199,919.475754478939
0,0,43,oracle,0.1250268713783212,0.4147106843629142,0.005131280618712701,0.20236960037598295,0.05276156326406899,604.2375115417526,860.9329597388423
0,0,43,random_search,0.1250268713783212,0.4147106843629142,0.005131280618712701,0.20236960037598295,0.05276156326406899,320.52539011020417,567.8438448710949
0,0,43,simulated_annealing,0.1250268713783212,0.4147106843629142,0.005131280618712701,0.20236960037598295,0.05276156326406899,4.530723427662451,-72.47424987416889
0,0,44,popularity_rank,0.16056052288422895,0.012610915369859844,0.16381170222201308,0.4520472568227974,0.010969602701100714,680.7203601967194,919.475754478939
0,0,44,oracle,0.16056052288422895,0.012610915369859844,0.16381170222201308,0.4520472568227974,0.010969602701100714,820.2978538597672,860.9329597388423
0,0,44,random_search,0.16056052288422895,0.012610915369859844,0.16381170222201308,0.4520472568227974,0.010969602701100714,526.0665521597548,567.8438448710949
0,0,44,simulated_annealing,0.16056052288422895,0.012610915369859844,0.16381170222201308,0.4520472568227974,0.010969602701100714,-47.90525995200005,-72.47424987416889
0,0,45,popularity_rank,0.0038786020818297427,0.19590150432473546,0.1588131908467126,0.216620228211324,0.22478647453539813,828.7674105351325,919.475754478939
0,0,45,oracle,0.0038786020818297427,0.19590150432473546,0.1588131908467126,0.216620228211324,0.22478647453539813,802.3490148886194,860.9329597388423
0,0,45,random_search,0.0038786020818297427,0.19590150432473546,0.1588131908467126,0.216620228211324,0.22478647453539813,590.4607934834057,567.8438448710949
0,0,45,simulated_annealing,0.0038786020818297427,0.19590150432473546,0.1588131908467126,0.216620228211324,0.22478647453539813,-100.76949844309274,-72.47424987416889
0,0,46,popularity_rank,0.17817230755247193,0.009641013867242207,0.013919367101646433,0.4247042756002604,0.17356303587837912,902.8977674342823,919.475754478939
0,0,46,oracle,0.17817230755247193,0.009641013867242207,0.013919367101646433,0.4247042756002604,0.17356303587837912,940.5782817175932,860.9329597388423
